# file...... solar_data33.csv
# date...... Mon Aug 29 10:49:39 2016
# user...... sanjaya
# host...... (null)
# target.... solar 3538
# trigger... (none)
# interval.. 60
# limit..... 1000000
# timestamp,VA_Out,price
2000-08-10 01:51:00 PDT,+0+0j,+0.12
2000-08-10 01:52:00 PDT,+0+0j,+0.12
2000-08-10 01:53:00 PDT,+0+0j,+0.12
2000-08-10 01:54:00 PDT,+0+0j,+0.12
2000-08-10 01:55:00 PDT,+0+0j,+0.12
2000-08-10 01:56:00 PDT,+0+0j,+0.12
2000-08-10 01:57:00 PDT,+0+0j,+0.12
2000-08-10 01:58:00 PDT,+0+0j,+0.12
2000-08-10 01:59:00 PDT,+0+0j,+0.12
2000-08-10 02:00:00 PDT,+0+0j,+0.12
2000-08-10 02:01:00 PDT,+0+0j,+0.12
2000-08-10 02:02:00 PDT,+0+0j,+0.12
2000-08-10 02:03:00 PDT,+0+0j,+0.12
2000-08-10 02:04:00 PDT,+0+0j,+0.12
2000-08-10 02:05:00 PDT,+0+0j,+0.12
2000-08-10 02:06:00 PDT,+0+0j,+0.12
2000-08-10 02:07:00 PDT,+0+0j,+0.12
2000-08-10 02:08:00 PDT,+0+0j,+0.12
2000-08-10 02:09:00 PDT,+0+0j,+0.12
2000-08-10 02:10:00 PDT,+0+0j,+0.12
2000-08-10 02:11:00 PDT,+0+0j,+0.12
2000-08-10 02:12:00 PDT,+0+0j,+0.12
2000-08-10 02:13:00 PDT,+0+0j,+0.12
2000-08-10 02:14:00 PDT,+0+0j,+0.12
2000-08-10 02:15:00 PDT,+0+0j,+0.12
2000-08-10 02:16:00 PDT,+0+0j,+0.12
2000-08-10 02:17:00 PDT,+0+0j,+0.12
2000-08-10 02:18:00 PDT,+0+0j,+0.12
2000-08-10 02:19:00 PDT,+0+0j,+0.12
2000-08-10 02:20:00 PDT,+0+0j,+0.12
2000-08-10 02:21:00 PDT,+0+0j,+0.12
2000-08-10 02:22:00 PDT,+0+0j,+0.12
2000-08-10 02:23:00 PDT,+0+0j,+0.12
2000-08-10 02:24:00 PDT,+0+0j,+0.12
2000-08-10 02:25:00 PDT,+0+0j,+0.12
2000-08-10 02:26:00 PDT,+0+0j,+0.12
2000-08-10 02:27:00 PDT,+0+0j,+0.12
2000-08-10 02:28:00 PDT,+0+0j,+0.12
2000-08-10 02:29:00 PDT,+0+0j,+0.12
2000-08-10 02:30:00 PDT,+0+0j,+0.12
2000-08-10 02:31:00 PDT,+0+0j,+0.12
2000-08-10 02:32:00 PDT,+0+0j,+0.12
2000-08-10 02:33:00 PDT,+0+0j,+0.12
2000-08-10 02:34:00 PDT,+0+0j,+0.12
2000-08-10 02:35:00 PDT,+0+0j,+0.12
2000-08-10 02:36:00 PDT,+0+0j,+0.12
2000-08-10 02:37:00 PDT,+0+0j,+0.12
2000-08-10 02:38:00 PDT,+0+0j,+0.12
2000-08-10 02:39:00 PDT,+0+0j,+0.12
2000-08-10 02:40:00 PDT,+0+0j,+0.12
2000-08-10 02:41:00 PDT,+0+0j,+0.12
2000-08-10 02:42:00 PDT,+0+0j,+0.12
2000-08-10 02:43:00 PDT,+0+0j,+0.12
2000-08-10 02:44:00 PDT,+0+0j,+0.12
2000-08-10 02:45:00 PDT,+0+0j,+0.12
2000-08-10 02:46:00 PDT,+0+0j,+0.12
2000-08-10 02:47:00 PDT,+0+0j,+0.12
2000-08-10 02:48:00 PDT,+0+0j,+0.12
2000-08-10 02:49:00 PDT,+0+0j,+0.12
2000-08-10 02:50:00 PDT,+0+0j,+0.12
2000-08-10 02:51:00 PDT,+0+0j,+0.12
2000-08-10 02:52:00 PDT,+0+0j,+0.12
2000-08-10 02:53:00 PDT,+0+0j,+0.12
2000-08-10 02:54:00 PDT,+0+0j,+0.12
2000-08-10 02:55:00 PDT,+0+0j,+0.12
2000-08-10 02:56:00 PDT,+0+0j,+0.12
2000-08-10 02:57:00 PDT,+0+0j,+0.12
2000-08-10 02:58:00 PDT,+0+0j,+0.12
2000-08-10 02:59:00 PDT,+0+0j,+0.12
2000-08-10 03:00:00 PDT,+0+0j,+0.12
2000-08-10 03:01:00 PDT,+0+0j,+0.12
2000-08-10 03:02:00 PDT,+0+0j,+0.12
2000-08-10 03:03:00 PDT,+0+0j,+0.12
2000-08-10 03:04:00 PDT,+0+0j,+0.12
2000-08-10 03:05:00 PDT,+0+0j,+0.12
2000-08-10 03:06:00 PDT,+0+0j,+0.12
2000-08-10 03:07:00 PDT,+0+0j,+0.12
2000-08-10 03:08:00 PDT,+0+0j,+0.12
2000-08-10 03:09:00 PDT,+0+0j,+0.12
2000-08-10 03:10:00 PDT,+0+0j,+0.12
2000-08-10 03:11:00 PDT,+0+0j,+0.12
2000-08-10 03:12:00 PDT,+0+0j,+0.12
2000-08-10 03:13:00 PDT,+0+0j,+0.12
2000-08-10 03:14:00 PDT,+0+0j,+0.12
2000-08-10 03:15:00 PDT,+0+0j,+0.12
2000-08-10 03:16:00 PDT,+0+0j,+0.12
2000-08-10 03:17:00 PDT,+0+0j,+0.12
2000-08-10 03:18:00 PDT,+0+0j,+0.12
2000-08-10 03:19:00 PDT,+0+0j,+0.12
2000-08-10 03:20:00 PDT,+0+0j,+0.12
2000-08-10 03:21:00 PDT,+0+0j,+0.12
2000-08-10 03:22:00 PDT,+0+0j,+0.12
2000-08-10 03:23:00 PDT,+0+0j,+0.12
2000-08-10 03:24:00 PDT,+0+0j,+0.12
2000-08-10 03:25:00 PDT,+0+0j,+0.12
2000-08-10 03:26:00 PDT,+0+0j,+0.12
2000-08-10 03:27:00 PDT,+0+0j,+0.12
2000-08-10 03:28:00 PDT,+0+0j,+0.12
2000-08-10 03:29:00 PDT,+0+0j,+0.12
2000-08-10 03:30:00 PDT,+0+0j,+0.12
2000-08-10 03:31:00 PDT,+0+0j,+0.12
2000-08-10 03:32:00 PDT,+0+0j,+0.12
2000-08-10 03:33:00 PDT,+0+0j,+0.12
2000-08-10 03:34:00 PDT,+0+0j,+0.12
2000-08-10 03:35:00 PDT,+0+0j,+0.12
2000-08-10 03:36:00 PDT,+0+0j,+0.12
2000-08-10 03:37:00 PDT,+0+0j,+0.12
2000-08-10 03:38:00 PDT,+0+0j,+0.12
2000-08-10 03:39:00 PDT,+0+0j,+0.12
2000-08-10 03:40:00 PDT,+0+0j,+0.12
2000-08-10 03:41:00 PDT,+0+0j,+0.12
2000-08-10 03:42:00 PDT,+0+0j,+0.12
2000-08-10 03:43:00 PDT,+0+0j,+0.12
2000-08-10 03:44:00 PDT,+0+0j,+0.12
2000-08-10 03:45:00 PDT,+0+0j,+0.12
2000-08-10 03:46:00 PDT,+0+0j,+0.12
2000-08-10 03:47:00 PDT,+0+0j,+0.12
2000-08-10 03:48:00 PDT,+0+0j,+0.12
2000-08-10 03:49:00 PDT,+0+0j,+0.12
2000-08-10 03:50:00 PDT,+0+0j,+0.12
2000-08-10 03:51:00 PDT,+0+0j,+0.12
2000-08-10 03:52:00 PDT,+0+0j,+0.12
2000-08-10 03:53:00 PDT,+0+0j,+0.12
2000-08-10 03:54:00 PDT,+0+0j,+0.12
2000-08-10 03:55:00 PDT,+0+0j,+0.12
2000-08-10 03:56:00 PDT,+0+0j,+0.12
2000-08-10 03:57:00 PDT,+0+0j,+0.12
2000-08-10 03:58:00 PDT,+0+0j,+0.12
2000-08-10 03:59:00 PDT,+0+0j,+0.12
2000-08-10 04:00:00 PDT,+0+0j,+0.12
2000-08-10 04:01:00 PDT,+10.6777+0j,+0.12
2000-08-10 04:02:00 PDT,+21.7105+0j,+0.12
2000-08-10 04:03:00 PDT,+33.0984+0j,+0.12
2000-08-10 04:04:00 PDT,+44.8414+0j,+0.12
2000-08-10 04:05:00 PDT,+56.9395+0j,+0.12
2000-08-10 04:06:00 PDT,+69.3927+0j,+0.12
2000-08-10 04:07:00 PDT,+82.2009+0j,+0.12
2000-08-10 04:08:00 PDT,+95.3643+0j,+0.12
2000-08-10 04:09:00 PDT,+108.883+0j,+0.12
2000-08-10 04:10:00 PDT,+122.756+0j,+0.12
2000-08-10 04:11:00 PDT,+136.985+0j,+0.12
2000-08-10 04:12:00 PDT,+151.568+0j,+0.12
2000-08-10 04:13:00 PDT,+166.507+0j,+0.12
2000-08-10 04:14:00 PDT,+181.801+0j,+0.12
2000-08-10 04:15:00 PDT,+197.45+0j,+0.12
2000-08-10 04:16:00 PDT,+213.453+0j,+0.12
2000-08-10 04:17:00 PDT,+229.812+0j,+0.12
2000-08-10 04:18:00 PDT,+246.526+0j,+0.12
2000-08-10 04:19:00 PDT,+263.595+0j,+0.12
2000-08-10 04:20:00 PDT,+281.019+0j,+0.12
2000-08-10 04:21:00 PDT,+298.797+0j,+0.12
2000-08-10 04:22:00 PDT,+316.931+0j,+0.12
2000-08-10 04:23:00 PDT,+335.42+0j,+0.12
2000-08-10 04:24:00 PDT,+354.264+0j,+0.12
2000-08-10 04:25:00 PDT,+373.462+0j,+0.12
2000-08-10 04:26:00 PDT,+393.016+0j,+0.12
2000-08-10 04:27:00 PDT,+412.924+0j,+0.12
2000-08-10 04:28:00 PDT,+433.188+0j,+0.12
2000-08-10 04:29:00 PDT,+453.806+0j,+0.12
2000-08-10 04:30:00 PDT,+474.779+0j,+0.12
2000-08-10 04:31:00 PDT,+496.107+0j,+0.12
2000-08-10 04:32:00 PDT,+517.79+0j,+0.12
2000-08-10 04:33:00 PDT,+539.828+0j,+0.12
2000-08-10 04:34:00 PDT,+562.221+0j,+0.12
2000-08-10 04:35:00 PDT,+584.968+0j,+0.12
2000-08-10 04:36:00 PDT,+608.071+0j,+0.12
2000-08-10 04:37:00 PDT,+631.528+0j,+0.12
2000-08-10 04:38:00 PDT,+655.34+0j,+0.12
2000-08-10 04:39:00 PDT,+679.507+0j,+0.12
2000-08-10 04:40:00 PDT,+704.028+0j,+0.12
2000-08-10 04:41:00 PDT,+728.905+0j,+0.12
2000-08-10 04:42:00 PDT,+754.136+0j,+0.12
2000-08-10 04:43:00 PDT,+779.721+0j,+0.12
2000-08-10 04:44:00 PDT,+805.662+0j,+0.12
2000-08-10 04:45:00 PDT,+831.957+0j,+0.12
2000-08-10 04:46:00 PDT,+858.607+0j,+0.12
2000-08-10 04:47:00 PDT,+885.612+0j,+0.12
2000-08-10 04:48:00 PDT,+912.971+0j,+0.12
2000-08-10 04:49:00 PDT,+940.685+0j,+0.12
2000-08-10 04:50:00 PDT,+968.753+0j,+0.12
2000-08-10 04:51:00 PDT,+997.176+0j,+0.12
2000-08-10 04:52:00 PDT,+1025.95+0j,+0.12
2000-08-10 04:53:00 PDT,+1055.09+0j,+0.12
2000-08-10 04:54:00 PDT,+1084.57+0j,+0.12
2000-08-10 04:55:00 PDT,+1114.41+0j,+0.12
2000-08-10 04:56:00 PDT,+1144.61+0j,+0.12
2000-08-10 04:57:00 PDT,+1175.16+0j,+0.12
2000-08-10 04:58:00 PDT,+1206.07+0j,+0.12
2000-08-10 04:59:00 PDT,+1237.33+0j,+0.12
2000-08-10 05:00:00 PDT,+1268.94+0j,+0.12
2000-08-10 05:01:00 PDT,+1291.65+0j,+0.12
2000-08-10 05:02:00 PDT,+1315.03+0j,+0.12
2000-08-10 05:03:00 PDT,+1339.08+0j,+0.12
2000-08-10 05:04:00 PDT,+1363.8+0j,+0.12
2000-08-10 05:05:00 PDT,+1389.19+0j,+0.12
2000-08-10 05:06:00 PDT,+1415.24+0j,+0.12
2000-08-10 05:07:00 PDT,+1441.97+0j,+0.12
2000-08-10 05:08:00 PDT,+1469.36+0j,+0.12
2000-08-10 05:09:00 PDT,+1497.42+0j,+0.12
2000-08-10 05:10:00 PDT,+1526.14+0j,+0.12
2000-08-10 05:11:00 PDT,+1555.54+0j,+0.12
2000-08-10 05:12:00 PDT,+1585.6+0j,+0.12
2000-08-10 05:13:00 PDT,+1616.34+0j,+0.12
2000-08-10 05:14:00 PDT,+1647.74+0j,+0.12
2000-08-10 05:15:00 PDT,+1679.81+0j,+0.12
2000-08-10 05:16:00 PDT,+1712.54+0j,+0.12
2000-08-10 05:17:00 PDT,+1745.95+0j,+0.12
2000-08-10 05:18:00 PDT,+1780.02+0j,+0.12
2000-08-10 05:19:00 PDT,+1814.76+0j,+0.12
2000-08-10 05:20:00 PDT,+1850.17+0j,+0.12
2000-08-10 05:21:00 PDT,+1886.24+0j,+0.12
2000-08-10 05:22:00 PDT,+1922.99+0j,+0.12
2000-08-10 05:23:00 PDT,+1960.4+0j,+0.12
2000-08-10 05:24:00 PDT,+1998.48+0j,+0.12
2000-08-10 05:25:00 PDT,+2037.23+0j,+0.12
2000-08-10 05:26:00 PDT,+2076.64+0j,+0.12
2000-08-10 05:27:00 PDT,+2116.72+0j,+0.12
2000-08-10 05:28:00 PDT,+2157.47+0j,+0.12
2000-08-10 05:29:00 PDT,+2198.89+0j,+0.12
2000-08-10 05:30:00 PDT,+2240.98+0j,+0.12
2000-08-10 05:31:00 PDT,+2283.73+0j,+0.12
2000-08-10 05:32:00 PDT,+2327.15+0j,+0.12
2000-08-10 05:33:00 PDT,+2371.23+0j,+0.12
2000-08-10 05:34:00 PDT,+2415.99+0j,+0.12
2000-08-10 05:35:00 PDT,+2461.41+0j,+0.12
2000-08-10 05:36:00 PDT,+2507.5+0j,+0.12
2000-08-10 05:37:00 PDT,+2554.25+0j,+0.12
2000-08-10 05:38:00 PDT,+2601.68+0j,+0.12
2000-08-10 05:39:00 PDT,+2649.77+0j,+0.12
2000-08-10 05:40:00 PDT,+2698.52+0j,+0.12
2000-08-10 05:41:00 PDT,+2747.95+0j,+0.12
2000-08-10 05:42:00 PDT,+2798.04+0j,+0.12
2000-08-10 05:43:00 PDT,+2848.8+0j,+0.12
2000-08-10 05:44:00 PDT,+2900.22+0j,+0.12
2000-08-10 05:45:00 PDT,+2952.31+0j,+0.12
2000-08-10 05:46:00 PDT,+3005.07+0j,+0.12
2000-08-10 05:47:00 PDT,+3058.49+0j,+0.12
2000-08-10 05:48:00 PDT,+3112.59+0j,+0.12
2000-08-10 05:49:00 PDT,+3167.34+0j,+0.12
2000-08-10 05:50:00 PDT,+3222.77+0j,+0.12
2000-08-10 05:51:00 PDT,+3278.86+0j,+0.12
2000-08-10 05:52:00 PDT,+3335.61+0j,+0.12
2000-08-10 05:53:00 PDT,+3393.04+0j,+0.12
2000-08-10 05:54:00 PDT,+3451.12+0j,+0.12
2000-08-10 05:55:00 PDT,+3509.88+0j,+0.12
2000-08-10 05:56:00 PDT,+3569.3+0j,+0.12
2000-08-10 05:57:00 PDT,+3629.39+0j,+0.12
2000-08-10 05:58:00 PDT,+3690.14+0j,+0.12
2000-08-10 05:59:00 PDT,+3751.56+0j,+0.12
2000-08-10 06:00:00 PDT,+3813.64+0j,+0.12
2000-08-10 06:01:00 PDT,+3911.59+0j,+0.12
2000-08-10 06:02:00 PDT,+4009+0j,+0.12
2000-08-10 06:03:00 PDT,+4105.88+0j,+0.12
2000-08-10 06:04:00 PDT,+4202.23+0j,+0.12
2000-08-10 06:05:00 PDT,+4298.05+0j,+0.12
2000-08-10 06:06:00 PDT,+4393.34+0j,+0.12
2000-08-10 06:07:00 PDT,+4488.1+0j,+0.12
2000-08-10 06:08:00 PDT,+4582.33+0j,+0.12
2000-08-10 06:09:00 PDT,+4676.03+0j,+0.12
2000-08-10 06:10:00 PDT,+4769.2+0j,+0.12
2000-08-10 06:11:00 PDT,+4861.85+0j,+0.12
2000-08-10 06:12:00 PDT,+4953.96+0j,+0.12
2000-08-10 06:13:00 PDT,+5045.54+0j,+0.12
2000-08-10 06:14:00 PDT,+5136.59+0j,+0.12
2000-08-10 06:15:00 PDT,+5227.11+0j,+0.12
2000-08-10 06:16:00 PDT,+5317.11+0j,+0.12
2000-08-10 06:17:00 PDT,+5406.57+0j,+0.12
2000-08-10 06:18:00 PDT,+5495.51+0j,+0.12
2000-08-10 06:19:00 PDT,+5583.92+0j,+0.12
2000-08-10 06:20:00 PDT,+5671.79+0j,+0.12
2000-08-10 06:21:00 PDT,+5759.14+0j,+0.12
2000-08-10 06:22:00 PDT,+5845.96+0j,+0.12
2000-08-10 06:23:00 PDT,+5932.25+0j,+0.12
2000-08-10 06:24:00 PDT,+6018.02+0j,+0.12
2000-08-10 06:25:00 PDT,+6103.25+0j,+0.12
2000-08-10 06:26:00 PDT,+6187.96+0j,+0.12
2000-08-10 06:27:00 PDT,+6272.13+0j,+0.12
2000-08-10 06:28:00 PDT,+6355.78+0j,+0.12
2000-08-10 06:29:00 PDT,+6438.9+0j,+0.12
2000-08-10 06:30:00 PDT,+6521.5+0j,+0.12
2000-08-10 06:31:00 PDT,+6603.56+0j,+0.12
2000-08-10 06:32:00 PDT,+6685.1+0j,+0.12
2000-08-10 06:33:00 PDT,+6766.11+0j,+0.12
2000-08-10 06:34:00 PDT,+6846.59+0j,+0.12
2000-08-10 06:35:00 PDT,+6926.54+0j,+0.12
2000-08-10 06:36:00 PDT,+7005.97+0j,+0.12
2000-08-10 06:37:00 PDT,+7084.86+0j,+0.12
2000-08-10 06:38:00 PDT,+7163.23+0j,+0.12
2000-08-10 06:39:00 PDT,+7241.08+0j,+0.12
2000-08-10 06:40:00 PDT,+7318.39+0j,+0.12
2000-08-10 06:41:00 PDT,+7395.18+0j,+0.12
2000-08-10 06:42:00 PDT,+7471.44+0j,+0.12
2000-08-10 06:43:00 PDT,+7547.17+0j,+0.12
2000-08-10 06:44:00 PDT,+7622.38+0j,+0.12
2000-08-10 06:45:00 PDT,+7697.06+0j,+0.12
2000-08-10 06:46:00 PDT,+7771.21+0j,+0.12
2000-08-10 06:47:00 PDT,+7844.84+0j,+0.12
2000-08-10 06:48:00 PDT,+7917.94+0j,+0.12
2000-08-10 06:49:00 PDT,+7990.51+0j,+0.12
2000-08-10 06:50:00 PDT,+8062.55+0j,+0.12
2000-08-10 06:51:00 PDT,+8134.07+0j,+0.12
2000-08-10 06:52:00 PDT,+8205.06+0j,+0.12
2000-08-10 06:53:00 PDT,+8275.53+0j,+0.12
2000-08-10 06:54:00 PDT,+8345.47+0j,+0.12
2000-08-10 06:55:00 PDT,+8414.88+0j,+0.12
2000-08-10 06:56:00 PDT,+8483.77+0j,+0.12
2000-08-10 06:57:00 PDT,+8552.13+0j,+0.12
2000-08-10 06:58:00 PDT,+8619.96+0j,+0.12
2000-08-10 06:59:00 PDT,+8687.27+0j,+0.12
2000-08-10 07:00:00 PDT,+8754.05+0j,+0.12
2000-08-10 07:01:00 PDT,+8771.26+0j,+0.12
2000-08-10 07:02:00 PDT,+8789.61+0j,+0.12
2000-08-10 07:03:00 PDT,+8809.1+0j,+0.12
2000-08-10 07:04:00 PDT,+8829.72+0j,+0.12
2000-08-10 07:05:00 PDT,+8851.49+0j,+0.12
2000-08-10 07:06:00 PDT,+8874.39+0j,+0.12
2000-08-10 07:07:00 PDT,+8898.43+0j,+0.12
2000-08-10 07:08:00 PDT,+8923.61+0j,+0.12
2000-08-10 07:09:00 PDT,+8949.93+0j,+0.12
2000-08-10 07:10:00 PDT,+8977.39+0j,+0.12
2000-08-10 07:11:00 PDT,+9005.99+0j,+0.12
2000-08-10 07:12:00 PDT,+9035.72+0j,+0.12
2000-08-10 07:13:00 PDT,+9066.59+0j,+0.12
2000-08-10 07:14:00 PDT,+9098.6+0j,+0.12
2000-08-10 07:15:00 PDT,+9131.75+0j,+0.12
2000-08-10 07:16:00 PDT,+9166.04+0j,+0.12
2000-08-10 07:17:00 PDT,+9201.46+0j,+0.12
2000-08-10 07:18:00 PDT,+9238.02+0j,+0.12
2000-08-10 07:19:00 PDT,+9275.72+0j,+0.12
2000-08-10 07:20:00 PDT,+9314.56+0j,+0.12
2000-08-10 07:21:00 PDT,+9354.54+0j,+0.12
2000-08-10 07:22:00 PDT,+9395.65+0j,+0.12
2000-08-10 07:23:00 PDT,+9437.9+0j,+0.12
2000-08-10 07:24:00 PDT,+9481.29+0j,+0.12
2000-08-10 07:25:00 PDT,+9525.82+0j,+0.12
2000-08-10 07:26:00 PDT,+9571.48+0j,+0.12
2000-08-10 07:27:00 PDT,+9618.28+0j,+0.12
2000-08-10 07:28:00 PDT,+9666.22+0j,+0.12
2000-08-10 07:29:00 PDT,+9715.3+0j,+0.12
2000-08-10 07:30:00 PDT,+9765.51+0j,+0.12
2000-08-10 07:31:00 PDT,+9816.86+0j,+0.12
2000-08-10 07:32:00 PDT,+9869.35+0j,+0.12
2000-08-10 07:33:00 PDT,+9922.97+0j,+0.12
2000-08-10 07:34:00 PDT,+9977.73+0j,+0.12
2000-08-10 07:35:00 PDT,+10033.6+0j,+0.12
2000-08-10 07:36:00 PDT,+10090.7+0j,+0.12
2000-08-10 07:37:00 PDT,+10148.8+0j,+0.12
2000-08-10 07:38:00 PDT,+10208.1+0j,+0.12
2000-08-10 07:39:00 PDT,+10268.6+0j,+0.12
2000-08-10 07:40:00 PDT,+10330.2+0j,+0.12
2000-08-10 07:41:00 PDT,+10392.9+0j,+0.12
2000-08-10 07:42:00 PDT,+10456.7+0j,+0.12
2000-08-10 07:43:00 PDT,+10521.7+0j,+0.12
2000-08-10 07:44:00 PDT,+10587.8+0j,+0.12
2000-08-10 07:45:00 PDT,+10655.1+0j,+0.12
2000-08-10 07:46:00 PDT,+10723.5+0j,+0.12
2000-08-10 07:47:00 PDT,+10793+0j,+0.12
2000-08-10 07:48:00 PDT,+10863.7+0j,+0.12
2000-08-10 07:49:00 PDT,+10935.5+0j,+0.12
2000-08-10 07:50:00 PDT,+11008.4+0j,+0.12
2000-08-10 07:51:00 PDT,+11082.5+0j,+0.12
2000-08-10 07:52:00 PDT,+11157.7+0j,+0.12
2000-08-10 07:53:00 PDT,+11234+0j,+0.12
2000-08-10 07:54:00 PDT,+11311.5+0j,+0.12
2000-08-10 07:55:00 PDT,+11390.1+0j,+0.12
2000-08-10 07:56:00 PDT,+11469.9+0j,+0.12
2000-08-10 07:57:00 PDT,+11550.8+0j,+0.12
2000-08-10 07:58:00 PDT,+11632.8+0j,+0.12
2000-08-10 07:59:00 PDT,+11715.9+0j,+0.12
2000-08-10 08:00:00 PDT,+11800.2+0j,+0.12
2000-08-10 08:01:00 PDT,+11934.3+0j,+0.12
2000-08-10 08:02:00 PDT,+12067.8+0j,+0.12
2000-08-10 08:03:00 PDT,+12200.9+0j,+0.12
2000-08-10 08:04:00 PDT,+12333.4+0j,+0.12
2000-08-10 08:05:00 PDT,+12465.4+0j,+0.12
2000-08-10 08:06:00 PDT,+12596.8+0j,+0.12
2000-08-10 08:07:00 PDT,+12727.8+0j,+0.12
2000-08-10 08:08:00 PDT,+12858.2+0j,+0.12
2000-08-10 08:09:00 PDT,+12988.1+0j,+0.12
2000-08-10 08:10:00 PDT,+13117.5+0j,+0.12
2000-08-10 08:11:00 PDT,+13246.4+0j,+0.12
2000-08-10 08:12:00 PDT,+13374.8+0j,+0.12
2000-08-10 08:13:00 PDT,+13502.6+0j,+0.12
2000-08-10 08:14:00 PDT,+13629.9+0j,+0.12
2000-08-10 08:15:00 PDT,+13756.7+0j,+0.12
2000-08-10 08:16:00 PDT,+13883+0j,+0.12
2000-08-10 08:17:00 PDT,+14008.8+0j,+0.12
2000-08-10 08:18:00 PDT,+14134+0j,+0.12
2000-08-10 08:19:00 PDT,+14258.7+0j,+0.12
2000-08-10 08:20:00 PDT,+14382.9+0j,+0.12
2000-08-10 08:21:00 PDT,+14506.6+0j,+0.12
2000-08-10 08:22:00 PDT,+14629.8+0j,+0.12
2000-08-10 08:23:00 PDT,+14752.4+0j,+0.12
2000-08-10 08:24:00 PDT,+14874.5+0j,+0.12
2000-08-10 08:25:00 PDT,+14996.1+0j,+0.12
2000-08-10 08:26:00 PDT,+15117.2+0j,+0.12
2000-08-10 08:27:00 PDT,+15237.8+0j,+0.12
2000-08-10 08:28:00 PDT,+15357.9+0j,+0.12
2000-08-10 08:29:00 PDT,+15477.4+0j,+0.12
2000-08-10 08:30:00 PDT,+15596.4+0j,+0.12
2000-08-10 08:31:00 PDT,+15714.9+0j,+0.12
2000-08-10 08:32:00 PDT,+15832.9+0j,+0.12
2000-08-10 08:33:00 PDT,+15950.3+0j,+0.12
2000-08-10 08:34:00 PDT,+16067.3+0j,+0.12
2000-08-10 08:35:00 PDT,+16183.7+0j,+0.12
2000-08-10 08:36:00 PDT,+16299.6+0j,+0.12
2000-08-10 08:37:00 PDT,+16415+0j,+0.12
2000-08-10 08:38:00 PDT,+16529.9+0j,+0.12
2000-08-10 08:39:00 PDT,+16644.2+0j,+0.12
2000-08-10 08:40:00 PDT,+16758.1+0j,+0.12
2000-08-10 08:41:00 PDT,+16871.4+0j,+0.12
2000-08-10 08:42:00 PDT,+16984.2+0j,+0.12
2000-08-10 08:43:00 PDT,+17096.5+0j,+0.12
2000-08-10 08:44:00 PDT,+17208.3+0j,+0.12
2000-08-10 08:45:00 PDT,+17319.5+0j,+0.12
2000-08-10 08:46:00 PDT,+17430.3+0j,+0.12
2000-08-10 08:47:00 PDT,+17540.5+0j,+0.12
2000-08-10 08:48:00 PDT,+17650.2+0j,+0.12
2000-08-10 08:49:00 PDT,+17759.4+0j,+0.12
2000-08-10 08:50:00 PDT,+17868+0j,+0.12
2000-08-10 08:51:00 PDT,+17976.2+0j,+0.12
2000-08-10 08:52:00 PDT,+18083.8+0j,+0.12
2000-08-10 08:53:00 PDT,+18190.9+0j,+0.12
2000-08-10 08:54:00 PDT,+18297.5+0j,+0.12
2000-08-10 08:55:00 PDT,+18403.6+0j,+0.12
2000-08-10 08:56:00 PDT,+18509.2+0j,+0.12
2000-08-10 08:57:00 PDT,+18614.2+0j,+0.12
2000-08-10 08:58:00 PDT,+18718.8+0j,+0.12
2000-08-10 08:59:00 PDT,+18822.8+0j,+0.12
2000-08-10 09:00:00 PDT,+18926.3+0j,+0.12
2000-08-10 09:01:00 PDT,+18941.3+0j,+0.12
2000-08-10 09:02:00 PDT,+18958.8+0j,+0.12
2000-08-10 09:03:00 PDT,+18978.7+0j,+0.12
2000-08-10 09:04:00 PDT,+19001.2+0j,+0.12
2000-08-10 09:05:00 PDT,+19026.1+0j,+0.12
2000-08-10 09:06:00 PDT,+19053.4+0j,+0.12
2000-08-10 09:07:00 PDT,+19083.3+0j,+0.12
2000-08-10 09:08:00 PDT,+19115.6+0j,+0.12
2000-08-10 09:09:00 PDT,+19150.3+0j,+0.12
2000-08-10 09:10:00 PDT,+19187.6+0j,+0.12
2000-08-10 09:11:00 PDT,+19227.3+0j,+0.12
2000-08-10 09:12:00 PDT,+19269.5+0j,+0.12
2000-08-10 09:13:00 PDT,+19314.2+0j,+0.12
2000-08-10 09:14:00 PDT,+19361.3+0j,+0.12
2000-08-10 09:15:00 PDT,+19410.9+0j,+0.12
2000-08-10 09:16:00 PDT,+19463+0j,+0.12
2000-08-10 09:17:00 PDT,+19517.5+0j,+0.12
2000-08-10 09:18:00 PDT,+19574.5+0j,+0.12
2000-08-10 09:19:00 PDT,+19634+0j,+0.12
2000-08-10 09:20:00 PDT,+19695.9+0j,+0.12
2000-08-10 09:21:00 PDT,+19760.3+0j,+0.12
2000-08-10 09:22:00 PDT,+19827.2+0j,+0.12
2000-08-10 09:23:00 PDT,+19896.6+0j,+0.12
2000-08-10 09:24:00 PDT,+19968.4+0j,+0.12
2000-08-10 09:25:00 PDT,+20042.7+0j,+0.12
2000-08-10 09:26:00 PDT,+20119.4+0j,+0.12
2000-08-10 09:27:00 PDT,+20198.6+0j,+0.12
2000-08-10 09:28:00 PDT,+20280.3+0j,+0.12
2000-08-10 09:29:00 PDT,+20373.7+0j,+0.12
2000-08-10 09:30:00 PDT,+20466.7+0j,+0.12
2000-08-10 09:31:00 PDT,+20556.4+0j,+0.12
2000-08-10 09:32:00 PDT,+20642.7+0j,+0.12
